competition,season,date,home_team,away_team,home_goals,away_goals,neutral_site,stage,round,score_basis,decided_by_penalties,winner,notes
WorldCupQualifiers,2026,2024-11-14,Ecuador,Bolivia,4,0,False,Qualification,Qualification,full_time,False,Ecuador,"Venue: Guayaquil, Ecuador"
WorldCupQualifiers,2026,2024-11-14,Iraq,Jordan,0,0,False,Qualification,Qualification,full_time,False,,"Venue: Basra, Iraq"
WorldCupQualifiers,2026,2024-11-14,Kuwait,South Korea,1,3,False,Qualification,Qualification,full_time,False,South Korea,"Venue: Kuwait City, Kuwait"
WorldCupQualifiers,2026,2024-11-14,North Korea,Iran,2,3,True,Qualification,Qualification,full_time,False,Iran,"Venue: Vientiane, Laos"
WorldCupQualifiers,2026,2024-11-14,Oman,Palestine,1,0,False,Qualification,Qualification,full_time,False,Oman,"Venue: Muscat, Oman"
WorldCupQualifiers,2026,2024-11-14,Papua New Guinea,Fiji,3,3,False,Qualification,Qualification,full_time,False,,"Venue: Port Moresby, Papua New Guinea"
WorldCupQualifiers,2026,2024-11-14,Paraguay,Argentina,2,1,False,Qualification,Qualification,full_time,False,Paraguay,"Venue: Asunción, Paraguay"
WorldCupQualifiers,2026,2024-11-14,Qatar,Uzbekistan,3,2,False,Qualification,Qualification,full_time,False,Qatar,"Venue: Al Rayyan, Qatar"
WorldCupQualifiers,2026,2024-11-14,Solomon Islands,New Caledonia,2,3,True,Qualification,Qualification,full_time,False,New Caledonia,"Venue: Port Moresby, Papua New Guinea"
WorldCupQualifiers,2026,2024-11-14,United Arab Emirates,Kyrgyzstan,3,0,False,Qualification,Qualification,full_time,False,United Arab Emirates,"Venue: Abu Dhabi, United Arab Emirates"
WorldCupQualifiers,2026,2024-11-14,Venezuela,Brazil,1,1,False,Qualification,Qualification,full_time,False,,"Venue: Maturín, Venezuela"
WorldCupQualifiers,2026,2024-11-15,Indonesia,Japan,0,4,False,Qualification,Qualification,full_time,False,Japan,"Venue: Jakarta, Indonesia"
WorldCupQualifiers,2026,2024-11-15,New Zealand,Vanuatu,8,1,False,Qualification,Qualification,full_time,False,New Zealand,"Venue: Hamilton, New Zealand"
WorldCupQualifiers,2026,2024-11-15,Peru,Chile,0,0,False,Qualification,Qualification,full_time,False,,"Venue: Lima, Peru"
WorldCupQualifiers,2026,2024-11-15,Samoa,Tahiti,0,3,True,Qualification,Qualification,full_time,False,Tahiti,"Venue: Hamilton, New Zealand"
WorldCupQualifiers,2026,2024-11-15,Uruguay,Colombia,3,2,False,Qualification,Qualification,full_time,False,Uruguay,"Venue: Montevideo, Uruguay"
WorldCupQualifiers,2026,2024-11-17,Fiji,New Caledonia,1,1,True,Qualification,Qualification,full_time,False,,"Venue: Port Moresby, Papua New Guinea"
WorldCupQualifiers,2026,2024-11-17,Papua New Guinea,Solomon Islands,1,2,False,Qualification,Qualification,full_time,False,Solomon Islands,"Venue: Port Moresby, Papua New Guinea"
WorldCupQualifiers,2026,2024-11-18,New Zealand,Samoa,8,0,False,Qualification,Qualification,full_time,False,New Zealand,"Venue: Auckland, New Zealand"
WorldCupQualifiers,2026,2024-11-18,Tahiti,Vanuatu,2,0,True,Qualification,Qualification,full_time,False,Tahiti,"Venue: Auckland, New Zealand"
WorldCupQualifiers,2026,2024-11-19,Argentina,Peru,1,0,False,Qualification,Qualification,full_time,False,Argentina,"Venue: Buenos Aires, Argentina"
WorldCupQualifiers,2026,2024-11-19,Bahrain,Australia,2,2,False,Qualification,Qualification,full_time,False,,"Venue: Riffa, Bahrain"
WorldCupQualifiers,2026,2024-11-19,Bolivia,Paraguay,2,2,False,Qualification,Qualification,full_time,False,,"Venue: El Alto, Bolivia"
WorldCupQualifiers,2026,2024-11-19,Brazil,Uruguay,1,1,False,Qualification,Qualification,full_time,False,,"Venue: Salvador, Brazil"
WorldCupQualifiers,2026,2024-11-19,Chile,Venezuela,4,2,False,Qualification,Qualification,full_time,False,Chile,"Venue: Santiago, Chile"
WorldCupQualifiers,2026,2024-11-19,China PR,Japan,1,3,False,Qualification,Qualification,full_time,False,Japan,"Venue: Xiamen, China PR"
WorldCupQualifiers,2026,2024-11-19,Colombia,Ecuador,0,1,False,Qualification,Qualification,full_time,False,Ecuador,"Venue: Barranquilla, Colombia"
WorldCupQualifiers,2026,2024-11-19,Indonesia,Saudi Arabia,2,0,False,Qualification,Qualification,full_time,False,Indonesia,"Venue: Jakarta, Indonesia"
WorldCupQualifiers,2026,2024-11-19,Kuwait,Jordan,1,1,False,Qualification,Qualification,full_time,False,,"Venue: Kuwait City, Kuwait"
WorldCupQualifiers,2026,2024-11-19,Kyrgyzstan,Iran,2,3,False,Qualification,Qualification,full_time,False,Iran,"Venue: Bishkek, Kyrgyzstan"
WorldCupQualifiers,2026,2024-11-19,North Korea,Uzbekistan,0,1,True,Qualification,Qualification,full_time,False,Uzbekistan,"Venue: Vientiane, Laos"
WorldCupQualifiers,2026,2024-11-19,Oman,Iraq,0,1,False,Qualification,Qualification,full_time,False,Iraq,"Venue: Muscat, Oman"
WorldCupQualifiers,2026,2024-11-19,Palestine,South Korea,1,1,True,Qualification,Qualification,full_time,False,,"Venue: Amman, Jordan"
WorldCupQualifiers,2026,2024-11-19,United Arab Emirates,Qatar,5,0,False,Qualification,Qualification,full_time,False,United Arab Emirates,"Venue: Abu Dhabi, United Arab Emirates"
WorldCupQualifiers,2026,2025-03-19,Central African Republic,Madagascar,1,4,True,Qualification,Qualification,full_time,False,Madagascar,"Venue: Casablanca, Morocco"
WorldCupQualifiers,2026,2025-03-19,Eswatini,Cameroon,0,0,True,Qualification,Qualification,full_time,False,,"Venue: Mbombela, South Africa"
WorldCupQualifiers,2026,2025-03-19,Liberia,Tunisia,0,1,False,Qualification,Qualification,full_time,False,Tunisia,"Venue: Monrovia, Liberia"
WorldCupQualifiers,2026,2025-03-20,Australia,Indonesia,5,1,False,Qualification,Qualification,full_time,False,Australia,"Venue: Sydney, Australia"
WorldCupQualifiers,2026,2025-03-20,Brazil,Colombia,2,1,False,Qualification,Qualification,full_time,False,Brazil,"Venue: Brasília, Brazil"
WorldCupQualifiers,2026,2025-03-20,Cabo Verde,Mauritius,1,0,False,Qualification,Qualification,full_time,False,Cabo Verde,"Venue: Praia, Cape Verde"
WorldCupQualifiers,2026,2025-03-20,Comoros,Mali,0,3,True,Qualification,Qualification,full_time,False,Mali,"Venue: Berkane, Morocco"
WorldCupQualifiers,2026,2025-03-20,Gabon,Seychelles,3,0,False,Qualification,Qualification,full_time,False,Gabon,"Venue: Franceville, Gabon"
WorldCupQualifiers,2026,2025-03-20,Gambia,Kenya,3,3,True,Qualification,Qualification,full_time,False,,"Venue: Ebimpé, Ivory Coast"
WorldCupQualifiers,2026,2025-03-20,Iran,United Arab Emirates,2,0,False,Qualification,Qualification,full_time,False,Iran,"Venue: Tehran, Iran"
WorldCupQualifiers,2026,2025-03-20,Iraq,Kuwait,2,2,False,Qualification,Qualification,full_time,False,,"Venue: Basra, Iraq"
WorldCupQualifiers,2026,2025-03-20,Japan,Bahrain,2,0,False,Qualification,Qualification,full_time,False,Japan,"Venue: Saitama, Japan"
WorldCupQualifiers,2026,2025-03-20,Jordan,Palestine,3,1,False,Qualification,Qualification,full_time,False,Jordan,"Venue: Amman, Jordan"
WorldCupQualifiers,2026,2025-03-20,Libya,Angola,1,1,False,Qualification,Qualification,full_time,False,,"Venue: Benghazi, Libya"
WorldCupQualifiers,2026,2025-03-20,Malawi,Namibia,0,1,False,Qualification,Qualification,full_time,False,Namibia,"Venue: Lilongwe, Malawi"
WorldCupQualifiers,2026,2025-03-20,Mozambique,Uganda,3,1,True,Qualification,Qualification,full_time,False,Mozambique,"Venue: Cairo, Egypt"
WorldCupQualifiers,2026,2025-03-20,Paraguay,Chile,1,0,False,Qualification,Qualification,full_time,False,Paraguay,"Venue: Asunción, Paraguay"
WorldCupQualifiers,2026,2025-03-20,Peru,Bolivia,3,1,False,Qualification,Qualification,full_time,False,Peru,"Venue: Lima, Peru"
WorldCupQualifiers,2026,2025-03-20,Qatar,North Korea,5,1,False,Qualification,Qualification,full_time,False,Qatar,"Venue: Al Rayyan, Qatar"
WorldCupQualifiers,2026,2025-03-20,Saudi Arabia,China PR,1,0,False,Qualification,Qualification,full_time,False,Saudi Arabia,"Venue: Riyadh, Saudi Arabia"
WorldCupQualifiers,2026,2025-03-20,Sierra Leone,Guinea-Bissau,3,1,True,Qualification,Qualification,full_time,False,Sierra Leone,"Venue: Monrovia, Liberia"
WorldCupQualifiers,2026,2025-03-20,South Korea,Oman,1,1,False,Qualification,Qualification,full_time,False,,"Venue: Goyang, South Korea"
WorldCupQualifiers,2026,2025-03-20,Uzbekistan,Kyrgyzstan,1,0,False,Qualification,Qualification,full_time,False,Uzbekistan,"Venue: Tashkent, Uzbekistan"
WorldCupQualifiers,2026,2025-03-20,Zimbabwe,Benin,2,2,True,Qualification,Qualification,full_time,False,,"Venue: Durban, South Africa"
WorldCupQualifiers,2026,2025-03-21,Andorra,Latvia,0,1,False,Qualification,Qualification,full_time,False,Latvia,"Venue: Andorra la Vella, Andorra"
WorldCupQualifiers,2026,2025-03-21,Botswana,Algeria,1,3,False,Qualification,Qualification,full_time,False,Algeria,"Venue: Francistown, Botswana"
WorldCupQualifiers,2026,2025-03-21,Burkina Faso,Djibouti,4,1,True,Qualification,Qualification,full_time,False,Burkina Faso,"Venue: El Jadida, Morocco"
WorldCupQualifiers,2026,2025-03-21,Burundi,Ivory Coast,0,1,True,Qualification,Qualification,full_time,False,Ivory Coast,"Venue: Meknes, Morocco"
WorldCupQualifiers,2026,2025-03-21,Cyprus,San Marino,2,0,False,Qualification,Qualification,full_time,False,Cyprus,"Venue: Larnaca, Cyprus"
WorldCupQualifiers,2026,2025-03-21,DR Congo,South Sudan,1,0,False,Qualification,Qualification,full_time,False,DR Congo,"Venue: Kinshasa, DR Congo"
WorldCupQualifiers,2026,2025-03-21,Ecuador,Venezuela,2,1,False,Qualification,Qualification,full_time,False,Ecuador,"Venue: Quito, Ecuador"
WorldCupQualifiers,2026,2025-03-21,England,Albania,2,0,False,Qualification,Qualification,full_time,False,England,"Venue: London, England"
WorldCupQualifiers,2026,2025-03-21,Equatorial Guinea,São Tomé and Príncipe,2,0,False,Qualification,Qualification,full_time,False,Equatorial Guinea,"Venue: Malabo, Equatorial Guinea"
WorldCupQualifiers,2026,2025-03-21,Ethiopia,Egypt,0,2,True,Qualification,Qualification,full_time,False,Egypt,"Venue: Casablanca, Morocco"
WorldCupQualifiers,2026,2025-03-21,Ghana,Chad,5,0,False,Qualification,Qualification,full_time,False,Ghana,"Venue: Accra, Ghana"
WorldCupQualifiers,2026,2025-03-21,Guinea,Somalia,0,0,True,Qualification,Qualification,full_time,False,,"Venue: Ebimpé, Ivory Coast"
WorldCupQualifiers,2026,2025-03-21,Malta,Finland,0,1,False,Qualification,Qualification,full_time,False,Finland,"Venue: Ta' Qali, Malta"
WorldCupQualifiers,2026,2025-03-21,Morocco,Niger,2,1,False,Qualification,Qualification,full_time,False,Morocco,"Venue: Oujda, Morocco"
WorldCupQualifiers,2026,2025-03-21,New Caledonia,Tahiti,3,0,True,Qualification,Qualification,full_time,False,New Caledonia,"Venue: Wellington, New Zealand"
WorldCupQualifiers,2026,2025-03-21,New Zealand,Fiji,7,0,False,Qualification,Qualification,full_time,False,New Zealand,"Venue: Wellington, New Zealand"
WorldCupQualifiers,2026,2025-03-21,Poland,Lithuania,1,0,False,Qualification,Qualification,full_time,False,Poland,"Venue: Warsaw, Poland"
WorldCupQualifiers,2026,2025-03-21,Romania,Bosnia and Herzegovina,0,1,False,Qualification,Qualification,full_time,False,Bosnia and Herzegovina,"Venue: Bucharest, Romania"
WorldCupQualifiers,2026,2025-03-21,Rwanda,Nigeria,0,2,False,Qualification,Qualification,full_time,False,Nigeria,"Venue: Kigali, Rwanda"
WorldCupQualifiers,2026,2025-03-21,South Africa,Lesotho,0,3,False,Qualification,Qualification,full_time,False,Lesotho,"Venue: Polokwane, South Africa"
WorldCupQualifiers,2026,2025-03-21,Uruguay,Argentina,0,1,False,Qualification,Qualification,full_time,False,Argentina,"Venue: Montevideo, Uruguay"
WorldCupQualifiers,2026,2025-03-22,Czechia,Faroe Islands,2,1,False,Qualification,Qualification,full_time,False,Czechia,"Venue: Hradec Králové, Czech Republic"
WorldCupQualifiers,2026,2025-03-22,Israel,Estonia,2,1,True,Qualification,Qualification,full_time,False,Israel,"Venue: Debrecen, Hungary"
WorldCupQualifiers,2026,2025-03-22,Liechtenstein,North Macedonia,0,3,False,Qualification,Qualification,full_time,False,North Macedonia,"Venue: Vaduz, Liechtenstein"
WorldCupQualifiers,2026,2025-03-22,Moldova,Norway,0,5,False,Qualification,Qualification,full_time,False,Norway,"Venue: Chișinău, Moldova"
WorldCupQualifiers,2026,2025-03-22,Montenegro,Gibraltar,3,1,False,Qualification,Qualification,full_time,False,Montenegro,"Venue: Nikšić, Montenegro"
WorldCupQualifiers,2026,2025-03-22,Sudan,Senegal,0,0,True,Qualification,Qualification,full_time,False,,"Venue: Benghazi, Libya"
WorldCupQualifiers,2026,2025-03-22,Togo,Mauritania,2,2,False,Qualification,Qualification,full_time,False,,"Venue: Lomé, Togo"
WorldCupQualifiers,2026,2025-03-22,Wales,Kazakhstan,3,1,False,Qualification,Qualification,full_time,False,Wales,"Venue: Cardiff, Wales"
WorldCupQualifiers,2026,2025-03-23,Eswatini,Mauritius,3,3,True,Qualification,Qualification,full_time,False,,"Venue: Mbombela, South Africa"
WorldCupQualifiers,2026,2025-03-23,Kenya,Gabon,1,2,False,Qualification,Qualification,full_time,False,Gabon,"Venue: Nairobi, Kenya"
WorldCupQualifiers,2026,2025-03-24,Albania,Andorra,3,0,False,Qualification,Qualification,full_time,False,Albania,"Venue: Tirana, Albania"
WorldCupQualifiers,2026,2025-03-24,Bosnia and Herzegovina,Cyprus,2,1,False,Qualification,Qualification,full_time,False,Bosnia and Herzegovina,"Venue: Zenica, Bosnia and Herzegovina"
WorldCupQualifiers,2026,2025-03-24,Central African Republic,Mali,0,0,True,Qualification,Qualification,full_time,False,,"Venue: Casablanca, Morocco"
WorldCupQualifiers,2026,2025-03-24,England,Latvia,3,0,False,Qualification,Qualification,full_time,False,England,"Venue: London, England"
WorldCupQualifiers,2026,2025-03-24,Ethiopia,Djibouti,6,1,True,Qualification,Qualification,full_time,False,Ethiopia,"Venue: El Jadida, Morocco"
WorldCupQualifiers,2026,2025-03-24,Guinea-Bissau,Burkina Faso,1,2,False,Qualification,Qualification,full_time,False,Burkina Faso,"Venue: Bissau, Guinea-Bissau"
WorldCupQualifiers,2026,2025-03-24,Ivory Coast,Gambia,1,0,False,Qualification,Qualification,full_time,False,Ivory Coast,"Venue: Abidjan, Ivory Coast"
WorldCupQualifiers,2026,2025-03-24,Liberia,São Tomé and Príncipe,2,1,False,Qualification,Qualification,full_time,False,Liberia,"Venue: Monrovia, Liberia"
WorldCupQualifiers,2026,2025-03-24,Lithuania,Finland,2,2,False,Qualification,Qualification,full_time,False,,"Venue: Kaunas, Lithuania"
WorldCupQualifiers,2026,2025-03-24,Madagascar,Ghana,0,3,True,Qualification,Qualification,full_time,False,Ghana,"Venue: Al Hoceima, Morocco"
WorldCupQualifiers,2026,2025-03-24,Namibia,Equatorial Guinea,1,1,True,Qualification,Qualification,full_time,False,,"Venue: Johannesburg, South Africa"
WorldCupQualifiers,2026,2025-03-24,New Zealand,New Caledonia,3,0,False,Qualification,Qualification,full_time,False,New Zealand,"Venue: Auckland, New Zealand"
WorldCupQualifiers,2026,2025-03-24,Poland,Malta,2,0,False,Qualification,Qualification,full_time,False,Poland,"Venue: Warsaw, Poland"
WorldCupQualifiers,2026,2025-03-24,San Marino,Romania,1,5,False,Qualification,Qualification,full_time,False,Romania,"Venue: Serravalle, San Marino"
WorldCupQualifiers,2026,2025-03-24,Tunisia,Malawi,2,0,False,Qualification,Qualification,full_time,False,Tunisia,"Venue: Radès, Tunisia"
WorldCupQualifiers,2026,2025-03-25,Algeria,Mozambique,5,1,False,Qualification,Qualification,full_time,False,Algeria,"Venue: Tizi Ouzou, Algeria"
WorldCupQualifiers,2026,2025-03-25,Angola,Cabo Verde,1,2,False,Qualification,Qualification,full_time,False,Cabo Verde,"Venue: Luanda, Angola"
WorldCupQualifiers,2026,2025-03-25,Argentina,Brazil,4,1,False,Qualification,Qualification,full_time,False,Argentina,"Venue: Buenos Aires, Argentina"
WorldCupQualifiers,2026,2025-03-25,Benin,South Africa,0,2,True,Qualification,Qualification,full_time,False,South Africa,"Venue: Abidjan, Ivory Coast"
WorldCupQualifiers,2026,2025-03-25,Bolivia,Uruguay,0,0,False,Qualification,Qualification,full_time,False,,"Venue: El Alto, Bolivia"
WorldCupQualifiers,2026,2025-03-25,Botswana,Somalia,2,0,False,Qualification,Qualification,full_time,False,Botswana,"Venue: Francistown, Botswana"
WorldCupQualifiers,2026,2025-03-25,Burundi,Seychelles,5,0,True,Qualification,Qualification,full_time,False,Burundi,"Venue: Meknes, Morocco"
WorldCupQualifiers,2026,2025-03-25,Cameroon,Libya,3,1,False,Qualification,Qualification,full_time,False,Cameroon,"Venue: Yaounde, Cameroon"
WorldCupQualifiers,2026,2025-03-25,Chile,Ecuador,0,0,False,Qualification,Qualification,full_time,False,,"Venue: Santiago, Chile"
WorldCupQualifiers,2026,2025-03-25,China PR,Australia,0,2,False,Qualification,Qualification,full_time,False,Australia,"Venue: Hangzhou, China PR"
WorldCupQualifiers,2026,2025-03-25,Colombia,Paraguay,2,2,False,Qualification,Qualification,full_time,False,,"Venue: Barranquilla, Colombia"
WorldCupQualifiers,2026,2025-03-25,Comoros,Chad,1,0,True,Qualification,Qualification,full_time,False,Comoros,"Venue: Berkane, Morocco"
WorldCupQualifiers,2026,2025-03-25,Egypt,Sierra Leone,1,0,False,Qualification,Qualification,full_time,False,Egypt,"Venue: Cairo, Egypt"
WorldCupQualifiers,2026,2025-03-25,Gibraltar,Czechia,0,4,True,Qualification,Qualification,full_time,False,Czechia,"Venue: Faro-Loulé, Portugal"
WorldCupQualifiers,2026,2025-03-25,Indonesia,Bahrain,1,0,False,Qualification,Qualification,full_time,False,Indonesia,"Venue: Jakarta, Indonesia"
WorldCupQualifiers,2026,2025-03-25,Iran,Uzbekistan,2,2,False,Qualification,Qualification,full_time,False,,"Venue: Tehran, Iran"
WorldCupQualifiers,2026,2025-03-25,Israel,Norway,2,4,True,Qualification,Qualification,full_time,False,Norway,"Venue: Debrecen, Hungary"
WorldCupQualifiers,2026,2025-03-25,Japan,Saudi Arabia,0,0,False,Qualification,Qualification,full_time,False,,"Venue: Saitama, Japan"
WorldCupQualifiers,2026,2025-03-25,Kuwait,Oman,0,1,False,Qualification,Qualification,full_time,False,Oman,"Venue: Kuwait City, Kuwait"
WorldCupQualifiers,2026,2025-03-25,Kyrgyzstan,Qatar,3,1,False,Qualification,Qualification,full_time,False,Kyrgyzstan,"Venue: Bishkek, Kyrgyzstan"
WorldCupQualifiers,2026,2025-03-25,Liechtenstein,Kazakhstan,0,2,False,Qualification,Qualification,full_time,False,Kazakhstan,"Venue: Vaduz, Liechtenstein"
WorldCupQualifiers,2026,2025-03-25,Mauritania,DR Congo,0,2,False,Qualification,Qualification,full_time,False,DR Congo,"Venue: Nouadhibou, Mauritania"
WorldCupQualifiers,2026,2025-03-25,Moldova,Estonia,2,3,False,Qualification,Qualification,full_time,False,Estonia,"Venue: Chișinău, Moldova"
WorldCupQualifiers,2026,2025-03-25,Montenegro,Faroe Islands,1,0,False,Qualification,Qualification,full_time,False,Montenegro,"Venue: Nikšić, Montenegro"
WorldCupQualifiers,2026,2025-03-25,Morocco,Tanzania,2,0,False,Qualification,Qualification,full_time,False,Morocco,"Venue: Oujda, Morocco"
WorldCupQualifiers,2026,2025-03-25,Nigeria,Zimbabwe,1,1,False,Qualification,Qualification,full_time,False,,"Venue: Uyo, Nigeria"
WorldCupQualifiers,2026,2025-03-25,North Korea,United Arab Emirates,1,2,True,Qualification,Qualification,full_time,False,United Arab Emirates,"Venue: Riyadh, Saudi Arabia"
WorldCupQualifiers,2026,2025-03-25,North Macedonia,Wales,1,1,False,Qualification,Qualification,full_time,False,,"Venue: Skopje, North Macedonia"
WorldCupQualifiers,2026,2025-03-25,Palestine,Iraq,2,1,True,Qualification,Qualification,full_time,False,Palestine,"Venue: Amman, Jordan"
WorldCupQualifiers,2026,2025-03-25,Rwanda,Lesotho,1,1,False,Qualification,Qualification,full_time,False,,"Venue: Kigali, Rwanda"
WorldCupQualifiers,2026,2025-03-25,Senegal,Togo,2,0,False,Qualification,Qualification,full_time,False,Senegal,"Venue: Diamniadio, Senegal"
WorldCupQualifiers,2026,2025-03-25,South Korea,Jordan,1,1,False,Qualification,Qualification,full_time,False,,"Venue: Suwon, South Korea"
WorldCupQualifiers,2026,2025-03-25,Sudan,South Sudan,1,1,True,Qualification,Qualification,full_time,False,,"Venue: Benghazi, Libya"
WorldCupQualifiers,2026,2025-03-25,Uganda,Guinea,1,0,False,Qualification,Qualification,full_time,False,Uganda,"Venue: Kira, Uganda"
WorldCupQualifiers,2026,2025-03-25,Venezuela,Peru,1,0,False,Qualification,Qualification,full_time,False,Venezuela,"Venue: Maturín, Venezuela"
WorldCupQualifiers,2026,2025-06-04,Barbados,Aruba,1,1,False,Qualification,Qualification,full_time,False,,"Venue: Wildey, Barbados"
WorldCupQualifiers,2026,2025-06-04,Bermuda,Cayman Islands,5,0,False,Qualification,Qualification,full_time,False,Bermuda,"Venue: Devonshire Parish, Bermuda"
WorldCupQualifiers,2026,2025-06-04,Dominica,British Virgin Islands,3,0,False,Qualification,Qualification,full_time,False,Dominica,"Venue: Roseau, Dominica"
WorldCupQualifiers,2026,2025-06-04,Grenada,Bahamas,6,0,False,Qualification,Qualification,full_time,False,Grenada,"Venue: St. George's, Grenada"
WorldCupQualifiers,2026,2025-06-04,Montserrat,Belize,1,0,True,Qualification,Qualification,full_time,False,Montserrat,"Venue: Couva, Trinidad and Tobago"
WorldCupQualifiers,2026,2025-06-04,Saint Vincent and the Grenadines,Anguilla,6,0,False,Qualification,Qualification,full_time,False,Saint Vincent and the Grenadines,"Venue: Kingstown, Saint Vincent and the Grenadines"
WorldCupQualifiers,2026,2025-06-05,Australia,Japan,1,0,False,Qualification,Qualification,full_time,False,Australia,"Venue: Perth, Australia"
WorldCupQualifiers,2026,2025-06-05,Bahrain,Saudi Arabia,0,2,False,Qualification,Qualification,full_time,False,Saudi Arabia,"Venue: Riffa, Bahrain"
WorldCupQualifiers,2026,2025-06-05,Chile,Argentina,0,1,False,Qualification,Qualification,full_time,False,Argentina,"Venue: Santiago, Chile"
WorldCupQualifiers,2026,2025-06-05,Ecuador,Brazil,0,0,False,Qualification,Qualification,full_time,False,,"Venue: Guayaquil, Ecuador"
WorldCupQualifiers,2026,2025-06-05,Indonesia,China PR,1,0,False,Qualification,Qualification,full_time,False,Indonesia,"Venue: Jakarta, Indonesia"
WorldCupQualifiers,2026,2025-06-05,Iraq,South Korea,0,2,False,Qualification,Qualification,full_time,False,South Korea,"Venue: Basra, Iraq"
WorldCupQualifiers,2026,2025-06-05,Kuwait,Palestine,0,2,False,Qualification,Qualification,full_time,False,Palestine,"Venue: Kuwait City, Kuwait"
WorldCupQualifiers,2026,2025-06-05,North Korea,Kyrgyzstan,2,2,True,Qualification,Qualification,full_time,False,,"Venue: Riyadh, Saudi Arabia"
WorldCupQualifiers,2026,2025-06-05,Oman,Jordan,0,3,False,Qualification,Qualification,full_time,False,Jordan,"Venue: Muscat, Oman"
WorldCupQualifiers,2026,2025-06-05,Paraguay,Uruguay,2,0,False,Qualification,Qualification,full_time,False,Paraguay,"Venue: Asunción, Paraguay"
WorldCupQualifiers,2026,2025-06-05,Qatar,Iran,1,0,False,Qualification,Qualification,full_time,False,Qatar,"Venue: Al Rayyan, Qatar"
WorldCupQualifiers,2026,2025-06-05,United Arab Emirates,Uzbekistan,0,0,False,Qualification,Qualification,full_time,False,,"Venue: Abu Dhabi, United Arab Emirates"
WorldCupQualifiers,2026,2025-06-06,Antigua and Barbuda,Cuba,0,1,False,Qualification,Qualification,full_time,False,Cuba,"Venue: Piggotts, Antigua and Barbuda"
WorldCupQualifiers,2026,2025-06-06,Colombia,Peru,0,0,False,Qualification,Qualification,full_time,False,,"Venue: Barranquilla, Colombia"
WorldCupQualifiers,2026,2025-06-06,Curaçao,Saint Lucia,4,0,False,Qualification,Qualification,full_time,False,Curaçao,"Venue: Willemstad, Curaçao"
WorldCupQualifiers,2026,2025-06-06,Czechia,Montenegro,2,0,False,Qualification,Qualification,full_time,False,Czechia,"Venue: Plzeň, Czech Republic"
WorldCupQualifiers,2026,2025-06-06,Estonia,Israel,1,3,False,Qualification,Qualification,full_time,False,Israel,"Venue: Tallinn, Estonia"
WorldCupQualifiers,2026,2025-06-06,Gibraltar,Croatia,0,7,True,Qualification,Qualification,full_time,False,Croatia,"Venue: Faro-Loulé, Portugal"
WorldCupQualifiers,2026,2025-06-06,Guatemala,Dominican Republic,4,2,False,Qualification,Qualification,full_time,False,Guatemala,"Venue: Guatemala City, Guatemala"
WorldCupQualifiers,2026,2025-06-06,Nicaragua,Guyana,1,0,False,Qualification,Qualification,full_time,False,Nicaragua,"Venue: Managua, Nicaragua"
WorldCupQualifiers,2026,2025-06-06,North Macedonia,Belgium,1,1,False,Qualification,Qualification,full_time,False,,"Venue: Skopje, North Macedonia"
WorldCupQualifiers,2026,2025-06-06,Norway,Italy,3,0,False,Qualification,Qualification,full_time,False,Norway,"Venue: Oslo, Norway"
WorldCupQualifiers,2026,2025-06-06,Suriname,Puerto Rico,1,0,False,Qualification,Qualification,full_time,False,Suriname,"Venue: Paramaribo, Suriname"
WorldCupQualifiers,2026,2025-06-06,Trinidad and Tobago,Saint Kitts and Nevis,6,2,False,Qualification,Qualification,full_time,False,Trinidad and Tobago,"Venue: Port of Spain, Trinidad and Tobago"
WorldCupQualifiers,2026,2025-06-06,Venezuela,Bolivia,2,0,False,Qualification,Qualification,full_time,False,Venezuela,"Venue: Maturín, Venezuela"
WorldCupQualifiers,2026,2025-06-06,Wales,Liechtenstein,3,0,False,Qualification,Qualification,full_time,False,Wales,"Venue: Cardiff, Wales"
WorldCupQualifiers,2026,2025-06-07,Albania,Serbia,0,0,False,Qualification,Qualification,full_time,False,,"Venue: Tirana, Albania"
WorldCupQualifiers,2026,2025-06-07,Andorra,England,0,1,True,Qualification,Qualification,full_time,False,England,"Venue: Barcelona, Spain"
WorldCupQualifiers,2026,2025-06-07,Anguilla,El Salvador,0,3,False,Qualification,Qualification,full_time,False,El Salvador,"Venue: The Valley, Anguilla"
WorldCupQualifiers,2026,2025-06-07,Aruba,Haiti,0,5,False,Qualification,Qualification,full_time,False,Haiti,"Venue: Oranjestad, Aruba"
WorldCupQualifiers,2026,2025-06-07,Austria,Romania,2,1,False,Qualification,Qualification,full_time,False,Austria,"Venue: Vienna, Austria"
WorldCupQualifiers,2026,2025-06-07,Bahamas,Costa Rica,0,8,True,Qualification,Qualification,full_time,False,Costa Rica,"Venue: Wildey, Barbados"
WorldCupQualifiers,2026,2025-06-07,Belize,Panama,0,2,False,Qualification,Qualification,full_time,False,Panama,"Venue: Belmopan, Belize"
WorldCupQualifiers,2026,2025-06-07,Bosnia and Herzegovina,San Marino,1,0,False,Qualification,Qualification,full_time,False,Bosnia and Herzegovina,"Venue: Zenica, Bosnia and Herzegovina"
WorldCupQualifiers,2026,2025-06-07,British Virgin Islands,Jamaica,0,1,False,Qualification,Qualification,full_time,False,Jamaica,"Venue: Road Town, British Virgin Islands"
WorldCupQualifiers,2026,2025-06-07,Cayman Islands,Honduras,0,1,False,Qualification,Qualification,full_time,False,Honduras,"Venue: George Town, Cayman Islands"
