competition,season,date,home_team,away_team,home_goals,away_goals,neutral_site,stage,round,score_basis,decided_by_penalties,winner,notes
CSL,2025,2025-10-31,Chengdu Rongcheng,Henan,1,2,false,League,Round 29,FT90,false,Henan,
CSL,2025,2025-10-31,Shanghai Shenhua,Shenzhen Peng City,1,0,false,League,Round 29,FT90,false,Shanghai Shenhua,
CSL,2025,2025-11-01,Changchun Yatai,Beijing Guoan,0,4,false,League,Round 29,FT90,false,Beijing Guoan,
CSL,2025,2025-11-01,Shandong Taishan,Tianjin Jinmen Tiger,2,1,false,League,Round 29,FT90,false,Shandong Taishan,
CSL,2025,2025-11-01,Meizhou Hakka,Dalian Yingbo,2,2,false,League,Round 29,FT90,false,,
CSL,2025,2025-11-02,Qingdao Hainiu,Wuhan Three Towns,1,0,false,League,Round 29,FT90,false,Qingdao Hainiu,
CSL,2025,2025-11-02,Yunnan Yukun,Qingdao West Coast,1,0,false,League,Round 29,FT90,false,Yunnan Yukun,
CSL,2025,2025-11-22,Beijing Guoan,Meizhou Hakka,5,1,false,League,Round 30,FT90,false,Beijing Guoan,
CSL,2025,2025-11-22,Tianjin Jinmen Tiger,Shanghai Shenhua,1,3,false,League,Round 30,FT90,false,Shanghai Shenhua,
CSL,2025,2025-11-22,Zhejiang Professional,Qingdao Hainiu,2,2,false,League,Round 30,FT90,false,,
CSL,2025,2025-11-22,Henan,Yunnan Yukun,1,1,false,League,Round 30,FT90,false,,
CSL,2025,2025-11-22,Qingdao West Coast,Changchun Yatai,1,0,false,League,Round 30,FT90,false,Qingdao West Coast,
CSL,2025,2025-11-22,Wuhan Three Towns,Shandong Taishan,1,5,false,League,Round 30,FT90,false,Shandong Taishan,
CSL,2025,2025-11-22,Shenzhen Peng City,Chengdu Rongcheng,1,1,false,League,Round 30,FT90,false,,
CSL,2025,2025-11-22,Dalian Yingbo,Shanghai Port,0,1,false,League,Round 30,FT90,false,Shanghai Port,
